1,-141162041.23321488
2,-140167264.08365345
3,-91657881.75318806
4,-165231297.27902436
5,-143891212.67040512
6,-33204899.820392113
7,-36801330.48346538
8,-134440944.53744504
1,-119831261.31767428
2,-52098274.269441925
3,-109484770.40826753
4,-104198130.39192486
5,-48941591.4120339
6,-59446861.175919555
7,-41074012.25481947
8,-130392564.54884191
9,-84797266.37483098
10,-57436566.04129685
11,-116625845.06330697
12,-134695271.74114862
13,-126317017.69902702
14,-64461429.9508861
15,-77444459.73432596
16,-195473752.93226916
17,-149038473.60641485
18,-192282214.93899053
19,-230264164.21946234
20,-74079365.55662516
21,-196353867.03172028
22,-116172977.94832793
23,-98810474.56440675
24,-60931653.17565735
25,-14738900.010789813
26,-31690403.98687502
27,-23955693.97991189
28,-70352107.522119
29,-47324000.5254682
30,-132576535.74502234
31,-50272288.763014115
32,-6814230.957764678
33,-72718711.37730013
34,-15217762.461846596
35,-38912058.034358285
36,-36892892.26544577
37,-38482605.50639426
38,-36099398.096155584
39,-23216412.837321375
40,-56934347.431889884
41,-24910816.886705697
42,-18985695.149670705
43,-37982878.003804214
44,-11123486.426151985
45,-44965882.04129542
46,-65623745.251476854
47,-17399862.63962603
48,-21271159.280305643
49,-23996896.09086428
50,-18561859.3518604
51,-32340248.161142476
52,-16435398.742210422
53,-33449452.24577444
54,-23713943.396159917
55,-35221690.3114145
56,-38113165.454823405
57,-26842208.211424824
58,-19850580.285312448
59,-17254014.996019084
60,-38922686.248078436
61,-42147965.260322
62,-48395415.58477932
63,-105973870.93010442
64,-73809704.30612089
65,-40312562.35212698
66,-34870752.6705516
67,-35473628.1086543
68,-39731406.84575744
69,-38869353.61200798
70,-33194706.22298543
71,-15283501.907546036
72,-26788254.5194826
73,-56115082.01368833
74,-40439734.66783828
75,-29610767.08693746
76,-27302697.41992962
77,-24581893.841911003
78,-30593108.776893206
79,-52836298.75574558
80,-27794544.346789468
81,-27879638.713949863
82,-19101240.674174838
83,-16494845.389977086
84,-28671706.92652526
85,-15353989.890386187
86,-18176281.14315618
87,-11670026.334856307
88,-8620963.285431923
89,-6663359.195039771
90,-4799715.48296142
